Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots
2024-11-27,21:09:00,119126,127678,0.0346509781,-0.001767419388,8552,246804,6444,Contra Costa,0
2024-11-29,18:55:00,119782,128493,0.03508609405,0.0004351159449,8711,248275,2507,Contra Costa,0
2024-12-02,18:08:00,121171,130182,0.03584997991,0.0007638858598,9011,251353,196,Contra Costa,0
2024-12-03,23:53:00,121174,130183,0.0358414526,-8.527313421e-06,9009,251357,0,Contra Costa,0
2024-12-04,20:15:00,121174,130183,0.0358414526,0,9009,251357,0,Contra Costa,0
2024-12-05,10:16:00,121174,130183,0.0358414526,0,9009,251357,0,Contra Costa,0
2024-11-05,23:46:00,57675,62773,0.04232531881,,5098,120448,,San Joaquin,
2024-11-06,08:10:00,72107,74156,0.01400901116,-0.02831630764,2049,146263,,San Joaquin,
2024-11-06,17:25:00,72107,74156,0.01400901116,0,2049,146263,,San Joaquin,
2024-11-07,17:37:00,72150,74163,0.01375817597,-0.0002508351996,2013,146313,370301,San Joaquin,108811
2024-11-08,17:12:00,72783,74730,0.01319883671,-0.0005593392525,1947,147513,262801,San Joaquin,108811
2024-11-09,17:44:00,81504,85528,0.02409119211,0.01089235539,4024,167032,262801,San Joaquin,108811
2024-11-10,19:32:00,81504,85528,0.02409119211,0,4024,167032,262801,San Joaquin,108811
2024-11-11,17:07:00,81504,85528,0.02409119211,0,4024,167032,208361,San Joaquin,54371
2024-11-12,08:08:00,93522,100646,0.03668987681,0.0125986847,7124,194168,208361,San Joaquin,54371
2024-11-12,17:19:00,93574,100665,0.0365065718,-0.000183305007,7091,194239,208271,San Joaquin,54371
2024-11-13,10:32:00,93574,100665,0.0365065718,0,7091,194239,192854,San Joaquin,54371
2024-11-14,03:14:00,108946,117071,0.03594862333,-0.0005579484671,8125,226017,93244,San Joaquin,23811
2024-11-14,18:06:00,108991,117090,0.03582344381,-0.0001251795237,8099,226081,93244,San Joaquin,23811
2024-11-15,19:08:00,114580,123553,0.03768062385,0.001857180043,8973,238133,70906,San Joaquin,23811
2024-11-16,17:52:00,114580,123553,0.03768062385,0,8973,238133,58178,San Joaquin,11083
2024-11-18,09:30:00,114580,123553,0.03768062385,0,8973,238133,58178,San Joaquin,11083
2024-11-18,18:44:00,114684,123656,0.03764370227,-3.692157899e-05,8972,238340,58178,San Joaquin,11083
2024-11-19,18:03:00,114790,123678,0.03727124813,-0.0003724541401,8888,238468,57962,San Joaquin,10867
2024-11-20,17:52:00,115312,124329,0.03762711723,0.0003558690956,9017,239641,30421,San Joaquin,10867
2024-11-21,18:41:00,115317,124332,0.03761751562,-9.601612933e-06,9015,239649,28210,San Joaquin,9765
2024-11-22,20:02:00,115952,124885,0.03709147681,-0.0005260388086,8933,240837,18610,San Joaquin,9765
2024-11-23,17:53:00,115952,124885,0.03709147681,0,8933,240837,17949,San Joaquin,9104
2024-11-25,18:56:00,116929,125773,0.03643974916,-0.0006517276506,8844,242702,17949,San Joaquin,9104
2024-11-26,19:14:00,116934,125773,0.03641839749,-2.135166578e-05,8839,242707,15093,San Joaquin,6248
2024-11-27,21:09:00,119126,127678,0.0346509781,-0.001767419388,8552,246804,6444,San Joaquin,6248
2024-11-29,18:55:00,119782,128493,0.03508609405,0.0004351159449,8711,248275,2507,San Joaquin,2311
2024-12-02,18:08:00,121171,130182,0.03584997991,0.0007638858598,9011,251353,196,San Joaquin,0
2024-12-03,23:53:00,121174,130183,0.0358414526,-8.527313421e-06,9009,251357,0,San Joaquin,0
2024-12-04,20:15:00,121174,130183,0.0358414526,0,9009,251357,0,San Joaquin,0
2024-12-05,10:16:00,121174,130183,0.0358414526,0,9009,251357,0,San Joaquin,0
2024-11-05,23:46:00,57675,62773,0.04232531881,,5098,120448,,Stanislaus,
2024-11-06,08:10:00,72107,74156,0.01400901116,-0.02831630764,2049,146263,,Stanislaus,
2024-11-06,17:25:00,72107,74156,0.01400901116,0,2049,146263,,Stanislaus,
2024-11-07,17:37:00,72150,74163,0.01375817597,-0.0002508351996,2013,146313,370301,Stanislaus,69790
2024-11-08,17:12:00,72783,74730,0.01319883671,-0.0005593392525,1947,147513,262801,Stanislaus,69790
2024-11-09,17:44:00,81504,85528,0.02409119211,0.01089235539,4024,167032,262801,Stanislaus,69790
2024-11-10,19:32:00,81504,85528,0.02409119211,0,4024,167032,262801,Stanislaus,69790
2024-11-11,17:07:00,81504,85528,0.02409119211,0,4024,167032,208361,Stanislaus,69790
2024-11-12,08:08:00,93522,100646,0.03668987681,0.0125986847,7124,194168,208361,Stanislaus,69790
2024-11-12,17:19:00,93574,100665,0.0365065718,-0.000183305007,7091,194239,208271,Stanislaus,69700
2024-11-13,10:32:00,93574,100665,0.0365065718,0,7091,194239,192854,Stanislaus,54283
2024-11-14,03:14:00,108946,117071,0.03594862333,-0.0005579484671,8125,226017,93244,Stanislaus,54283
2024-11-14,18:06:00,108991,117090,0.03582344381,-0.0001251795237,8099,226081,93244,Stanislaus,54283
2024-11-15,19:08:00,114580,123553,0.03768062385,0.001857180043,8973,238133,70906,Stanislaus,32495
2024-11-16,17:52:00,114580,123553,0.03768062385,0,8973,238133,58178,Stanislaus,32495
2024-11-18,09:30:00,114580,123553,0.03768062385,0,8973,238133,58178,Stanislaus,32495
2024-11-18,18:44:00,114684,123656,0.03764370227,-3.692157899e-05,8972,238340,58178,Stanislaus,32495
2024-11-19,18:03:00,114790,123678,0.03727124813,-0.0003724541401,8888,238468,57962,Stanislaus,32495
2024-11-20,17:52:00,115312,124329,0.03762711723,0.0003558690956,9017,239641,30421,Stanislaus,4954
2024-11-21,18:41:00,115317,124332,0.03761751562,-9.601612933e-06,9015,239649,28210,Stanislaus,3845
2024-11-22,20:02:00,115952,124885,0.03709147681,-0.0005260388086,8933,240837,18610,Stanislaus,3845
2024-11-23,17:53:00,115952,124885,0.03709147681,0,8933,240837,17949,Stanislaus,3845
2024-11-25,18:56:00,116929,125773,0.03643974916,-0.0006517276506,8844,242702,17949,Stanislaus,3845
2024-11-26,19:14:00,116934,125773,0.03641839749,-2.135166578e-05,8839,242707,15093,Stanislaus,3845
2024-11-27,21:09:00,119126,127678,0.0346509781,-0.001767419388,8552,246804,6444,Stanislaus,196
2024-11-29,18:55:00,119782,128493,0.03508609405,0.0004351159449,8711,248275,2507,Stanislaus,196
2024-12-02,18:08:00,121171,130182,0.03584997991,0.0007638858598,9011,251353,196,Stanislaus,196
2024-12-03,23:53:00,121174,130183,0.0358414526,-8.527313421e-06,9009,251357,0,Stanislaus,0
2024-12-04,20:15:00,121174,130183,0.0358414526,0,9009,251357,0,Stanislaus,0
2024-12-05,10:16:00,121174,130183,0.0358414526,0,9009,251357,0,Stanislaus,0
